specs_compound_name,chembl_id,pref_name,synonyms,max_phase,first_approval,therapeutic_flag,withdrawn_flag,canonical_smiles,standard_inchi_key,full_mwt,alogp,hba,hbd,aromatic_rings,num_ro5_violations,indication_class,drug_schembl,drug_cid,n_moa_rows,moa_actions,moa_text,moa_target_chembl_ids,n_assay_rows,n_unique_assays,n_unique_targets_assayed,best_pchembl,median_pchembl,has_drug_info,has_moa,has_assay,n_unique_targets,target_chembl_ids,target_descriptions,target_uniprot_ids,n_unique_pathways,pathways,kegg_ids,ec_numbers,has_target_info,has_pathway_info
domperidone,CHEMBL219916,DOMPERIDONE,DOMILIUM,3.0,,1.0,0.0,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,FGXWKSZFVQUSTL-UHFFFAOYSA-N,425.92,3.35,5.0,2.0,4.0,0.0,,29373565.0,3151,1.0,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL217,74.0,58.0,29.0,9.28,6.275,True,True,True,29.0,CHEMBL1743122; CHEMBL1743126; CHEMBL1833; CHEMBL1867; CHEMBL1916; CHEMBL1942; CHEMBL1980; CHEMBL2061; CHEMBL214; CHEMBL217; CHEMBL222; CHEMBL223; CHEMBL224; CHEMBL225; CHEMBL228; CHEMBL229; CHEMBL231; CHEMBL233; CHEMBL234; CHEMBL237; CHEMBL238; CHEMBL240; CHEMBL288; CHEMBL289; CHEMBL3138; CHEMBL315; CHEMBL319; CHEMBL3356; CHEMBL339,"D(2) dopamine receptor; Voltage-gated inwardly rectifying potassium channel KCNH2; D(3) dopamine receptor; Cytochrome P450 1A2; Cytochrome P450 2D6; Alpha-1A adrenergic receptor; Alpha-1B adrenergic receptor; Alpha-1D adrenergic receptor; Alpha-2A adrenergic receptor; Alpha-2B adrenergic receptor; Alpha-2C adrenergic receptor; Sodium-dependent noradrenaline transporter; Histamine H1 receptor; Kappa-type opioid receptor; Mu-type opioid receptor; 5-hydroxytryptamine receptor 2A; 5-hydroxytryptamine receptor 2B; 5-hydroxytryptamine receptor 2C; Sodium-dependent serotonin transporter; Solute carrier family 22 member 2; Multidrug and toxin extrusion protein 1; Retinoic acid receptor RXR-alpha; Sodium-dependent dopamine transporter; Sodium channel protein type 5 subunit alpha; 3',5'-cyclic-AMP phosphodiesterase 4D; 5-hydroxytryptamine receptor 1A",P14416; P61169; Q12809; P35462; P19020; P05177; P10635; P43140; P15823; P25100; P08913; P18089; P18825; P23975; P35367; P41145; P35372; P28223; P41595; P28335; P31645; O15244; Q96FL8; P19793; Q01959; P35348; Q14524; Q08499; P08908,2.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments; map00230  Purine metabolism;map01100  Metabolic pathways,path:map00071;path:map00140;path:map00232;path:map00380;path:map00590;path:map00591;path:map00627;path:map00830;path:map00980;path:map00982;path:map01100;path:map01110;path:map01120; path:map00230;path:map01100,1.14.14.1; 4.2.1.152; 1.14.14.-; 3.1.4.53,True,True
donepezil,CHEMBL502,DONEPEZIL,D-797,4.0,1996.0,1.0,0.0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,ADEBPBSSDYVVLD-UHFFFAOYSA-N,379.5,4.36,4.0,0.0,2.0,0.0,,2149.0,3152,1.0,,,,633.0,629.0,28.0,8.77,7.32,True,True,True,28.0,CHEMBL1827; CHEMBL1833; CHEMBL1914; CHEMBL1916; CHEMBL211; CHEMBL216; CHEMBL219; CHEMBL220; CHEMBL222; CHEMBL229; CHEMBL238; CHEMBL240; CHEMBL2484; CHEMBL2528; CHEMBL264; CHEMBL287; CHEMBL3198; CHEMBL3199; CHEMBL3403; CHEMBL3945; CHEMBL4078; CHEMBL4153; CHEMBL4768; CHEMBL4780; CHEMBL4822; CHEMBL5077; CHEMBL5754; CHEMBL5763,"Acetylcholinesterase; Butyrylcholinesterase; Cholinesterase; Choline O-acetyltransferase; Histamine H3 receptor; Voltage-gated inwardly rectifying potassium channel KCNH2; Beta-secretase 1; Sigma non-opioid intracellular receptor 1; Acetylcholine receptor subunit epsilon; Sodium-dependent dopamine transporter; D(4) dopamine receptor; Muscarinic acetylcholine receptor M1; Alpha-1A adrenergic receptor; Sodium-dependent noradrenaline transporter; Alpha-2C adrenergic receptor; 5-hydroxytryptamine receptor 2B; Muscarinic acetylcholine receptor M2; MAP/microtubule affinity-regulating kinase 4; cGMP-specific 3',5'-cyclic phosphodiesterase",P23795; Q9N1N9; P37136; P22303; O42275; P06276; P04058; P32738; Q9JKC1; Q9Y5N1; P81908; Q12809; P56817; Q99720; P21836; Q03311; Q60492; Q04844; Q01959; P21917; P11229; P35348; P23975; P18825; P41595; P08172; Q96L34; O76074,2.0,map00564  Glycerophospholipid metabolism; map00230  Purine metabolism;map01100  Metabolic pathways,path:map00564; path:map00230;path:map01100,3.1.1.7; 3.1.1.-; 3.1.1.8; 2.3.1.6; 3.4.23.46; 2.7.11.1; 3.1.4.35,True,True
donitriptan,CHEMBL1742428,DONITRIPTAN,Donitriptan,2.0,,0.0,0.0,N#Cc1ccc(N2CCN(C(=O)COc3ccc4[nH]cc(CCN)c4c3)CC2)cc1,SOHCKWZVTCTQBG-UHFFFAOYSA-N,403.49,2.27,5.0,2.0,3.0,0.0,,1388876.0,197706,3.0,AGONIST; ANTAGONIST,Serotonin 1b (5-HT1b) receptor agonist; Serotonin 1d (5-HT1d) receptor agonist; G protein-coupled receptor 44 antagonist,CHEMBL1898; CHEMBL1983; CHEMBL5071,1.0,0.0,0.0,,,True,True,True,3.0,CHEMBL1898; CHEMBL1983; CHEMBL5071,5-hydroxytryptamine receptor 1B; 5-hydroxytryptamine receptor 1D; Prostaglandin D2 receptor 2,P28222; P28221; Q9Y5Y4,0.0,,,,True,False
dopamine,CHEMBL59,DOPAMINE,A-DOPAMINE,4.0,1974.0,1.0,0.0,NCCc1ccc(O)c(O)c1,VYFYYTLLBUKUHU-UHFFFAOYSA-N,153.18,0.6,3.0,3.0,1.0,0.0,,29362033.0,681,1.0,,,,252.0,246.0,26.0,9.96,7.0,True,True,True,26.0,CHEMBL1293226; CHEMBL1850; CHEMBL1867; CHEMBL1945; CHEMBL1946; CHEMBL2056; CHEMBL214; CHEMBL217; CHEMBL2170; CHEMBL219; CHEMBL221; CHEMBL222; CHEMBL229; CHEMBL234; CHEMBL238; CHEMBL2592; CHEMBL265; CHEMBL2967; CHEMBL3138; CHEMBL3252; CHEMBL3361; CHEMBL338; CHEMBL339; CHEMBL3998; CHEMBL5857; CHEMBL6152,D(1A) dopamine receptor; D(2) dopamine receptor; D(3) dopamine receptor; Sodium-dependent dopamine transporter; Sodium-dependent noradrenaline transporter; Adenosine receptor A2b; D(4) dopamine receptor; cyclic AMP phosphoprotein; Melatonin receptor type 1A; Melatonin receptor type 1B; Beta-1 adrenergic receptor; D(1B) dopamine receptor; Lysine-specific demethylase 4E; Alpha-synuclein; Trace amine-associated receptor 1; Alpha-2A adrenergic receptor; 5-hydroxytryptamine receptor 1A; Prostaglandin G/H synthase 1; Alpha-1A adrenergic receptor,P21728; P61169; Q95136; P14416; P18901; P35462; Q01959; P23975; P20288; P29276; P21917; Q712U5; P19020; P48039; P49286; P30729; P18090; P21918; P23977; B2RXH2; P37840; Q96RJ0; P08913; P08908; P23219; P35348,1.0,map00590  Arachidonic acid metabolism;map01100  Metabolic pathways,path:map00590;path:map01100,1.14.11.66; 1.14.99.1,True,True
doramapimod,CHEMBL103667,DORAMAPIMOD,BIRB-796,2.0,,0.0,0.0,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,MVCOAUNKQVWQHZ-UHFFFAOYSA-N,527.67,5.99,6.0,2.0,4.0,2.0,,129721.0,156422,1.0,INHIBITOR,MAP kinase p38 alpha inhibitor,CHEMBL260,325.0,325.0,87.0,10.34,6.24,True,True,True,87.0,CHEMBL1795192; CHEMBL1825; CHEMBL1844; CHEMBL1862; CHEMBL1868; CHEMBL1906; CHEMBL1913; CHEMBL1936; CHEMBL1955; CHEMBL1974; CHEMBL2007; CHEMBL203; CHEMBL2041; CHEMBL2068; CHEMBL2073; CHEMBL2250; CHEMBL2276; CHEMBL2336; CHEMBL258; CHEMBL260; CHEMBL2637; CHEMBL2695; CHEMBL279; CHEMBL2815; CHEMBL2939; CHEMBL2996; CHEMBL3038499; CHEMBL3045; CHEMBL3055; CHEMBL3234; CHEMBL3290; CHEMBL3650; CHEMBL3886; CHEMBL3905; CHEMBL3961; CHEMBL3973; CHEMBL3981; CHEMBL3983; CHEMBL3987; CHEMBL3988; CHEMBL4014; CHEMBL4036; CHEMBL4040; CHEMBL4128; CHEMBL4134; CHEMBL4179; CHEMBL4202; CHEMBL4204; CHEMBL4223; CHEMBL4302; CHEMBL4454; CHEMBL4516; CHEMBL4526; CHEMBL4527; CHEMBL4602; CHEMBL4674; CHEMBL4718; CHEMBL4898; CHEMBL4900; CHEMBL4901; CHEMBL4954; CHEMBL5014; CHEMBL5052; CHEMBL5072; CHEMBL5122; CHEMBL5145; CHEMBL5147; CHEMBL5198; CHEMBL5274; CHEMBL5314; CHEMBL5319; CHEMBL5331; CHEMBL5364; CHEMBL5469; CHEMBL5518; CHEMBL5547; CHEMBL5579; CHEMBL5608; CHEMBL5615; CHEMBL5627; CHEMBL5684; CHEMBL5719; CHEMBL5776; CHEMBL5810; CHEMBL5976; CHEMBL6002; CHEMBL6166,"Mitogen-activated protein kinase 14; Tumor necrosis factor; RAF proto-oncogene serine/threonine-protein kinase; Mitogen-activated protein kinase 9; Tyrosine-protein kinase FRK; Mitogen-activated protein kinase 10; Ephrin type-A receptor 7; Ephrin type-B receptor 1; MAP kinase-interacting serine/threonine-protein kinase 2; Ephrin type-A receptor 8; Ephrin type-A receptor 3; Tyrosine-protein kinase ABL1; Tyrosine-protein kinase Lck; STE20-like serine/threonine-protein kinase; Serine/threonine-protein kinase 10; Ephrin type-A receptor 4; Ephrin type-A receptor 5; Ephrin type-A receptor 6; TRAF2 and NCK-interacting protein kinase; Angiopoietin-1 receptor; Ephrin type-A receptor 2; Receptor-type tyrosine-protein kinase FLT3; Vascular endothelial growth factor receptor 2; Vascular endothelial growth factor receptor 3; Platelet-derived growth factor receptor beta; Mitogen-activated protein kinase 12; Dual specificity protein kinase TTK; High affinity nerve growth factor receptor; Cyclin-dependent kinase 5; Mitogen-activated protein kinase 11; Heat shock protein beta-1; Tyrosine-protein kinase Yes; Mitogen-activated protein kinase kinase kinase 20; Protein-tyrosine kinase 2-beta; BDNF/NT-3 growth factors receptor; NT-3 growth factor receptor; Serine/threonine-protein kinase NLK; Mast/stem cell growth factor receptor Kit; Ankyrin repeat and protein kinase domain-containing protein 1; Discoidin domain-containing receptor 2; Serine/threonine-protein kinase MRCK gamma; Leukocyte tyrosine kinase receptor; Tyrosine-protein kinase Lyn; Epidermal growth factor receptor; Platelet-derived growth factor receptor alpha; Mitogen-activated protein kinase kinase kinase kinase 4; Tyrosine-protein kinase Blk; Serine/threonine-protein kinase B-raf; Tyrosine-protein kinase Mer; Cyclin-dependent kinase 19; Cyclin-dependent kinase 8; Serine/threonine-protein kinase MRCK alpha; Serine/threonine-protein kinase MRCK beta; Muscle, skeletal receptor tyrosine-protein kinase; Citron Rho-interacting ki",Q16539; P47811; P01375; P04049; P45984; P42685; P53779; Q15375; P54762; Q9HBH9; P29322; P29320; P00519; P06239; Q9H2G2; O94804; P54764; P54756; Q9UF33; Q9UKE5; Q02763; P29317; P36888; P35968; P35916; P09619; P53778; P33981; P04629; Q00535; Q15759; P04792; P07947; Q9NYL2; Q14289; Q16620; Q16288; Q9UBE8; P10721; Q8NFD2; Q16832; Q6DT37; P29376; P07948; P00533; P16234; O95819; P51451; P15056; Q12866; Q9BWU1; P49336; Q5VT25; Q9Y5S2; O15146; O14578; P07333; Q08345; P21709; P35590; P29323; Q8TD08; Q05397; P07949; P11362; P17948; Q8N4C8; Q9BUB5; P50613; P45983; O15264; Q14004; O43353; P42684; O43318; P54753; P54760; P28482; P22455; P09769; P08631; P05771; Q05655; Q9BZL6; Q06418; P08183,0.0,,,2.7.11.24; 2.7.11.1; 2.7.10.2; 2.7.10.1; 2.7.12.1; 2.7.11.25; 2.7.11.22; 2.7.11.22; 2.7.11.23; 2.7.10.2; 2.7.11.1; 2.7.11.13; 2.7.10.2; 2.7.11.13; 7.6.2.1; 7.6.2.2,True,False
doramectin,CHEMBL2361641,DORAMECTIN,DECTOMAX,2.0,,0.0,0.0,CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C6CCCCC6)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,QLFZZSKTJWDQOS-YDBLARSUSA-N,899.13,5.91,14.0,3.0,0.0,3.0,,118775.0,9832750,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
doripenem,CHEMBL491571,DORIPENEM,DORIBAX,4.0,2007.0,1.0,0.0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,AVAACINZEOAHHE-VFZPANTDSA-N,420.51,-1.6,7.0,5.0,0.0,0.0,,37471.0,73303,1.0,INHIBITOR,Bacterial penicillin-binding protein inhibitor,CHEMBL2354204,1.0,1.0,1.0,5.7,5.7,True,True,True,2.0,CHEMBL1940; CHEMBL2354204,Voltage-dependent L-type calcium channel subunit alpha-1C,Q13936,0.0,,,,True,False
dorsomorphin,CHEMBL478629,DORSOMORPHIN,,,,0.0,0.0,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,XHBVYDAKJHETMP-UHFFFAOYSA-N,399.5,4.32,6.0,0.0,4.0,0.0,,463155.0,11524144,1.0,,,,29.0,29.0,18.0,8.7,7.02,True,True,True,18.0,CHEMBL1868; CHEMBL2068; CHEMBL2073; CHEMBL2116; CHEMBL2553; CHEMBL258; CHEMBL267; CHEMBL279; CHEMBL3847; CHEMBL4267; CHEMBL4439; CHEMBL4718; CHEMBL5275; CHEMBL5311; CHEMBL5350; CHEMBL5467; CHEMBL5476; CHEMBL5903,Bone morphogenetic protein 4; Proto-oncogene tyrosine-protein kinase Src; Ephrin type-A receptor 2; Vascular endothelial growth factor receptor 1; Vascular endothelial growth factor receptor 2; Tyrosine-protein kinase Lck; MAP kinase-interacting serine/threonine-protein kinase 1; Ribosomal protein S6 kinase alpha-1; Bone morphogenetic protein receptor type-1B; 5'-AMP-activated protein kinase subunit beta-1; Activin receptor type-1-like; TGF-beta receptor type-2; Bone morphogenetic protein receptor type-1A; Bone morphogenetic protein receptor type-2; Activin receptor type-1; Tyrosine-protein kinase Yes; TGF-beta receptor type-1; 5'-AMP-activated protein kinase catalytic subunit alpha-2,P12644; P12931; P29317; P17948; P35968; P06239; Q9BUB5; Q15418; O00238; Q9Y478; P37023; P37173; P36894; Q13873; Q04771; P07947; P36897; P54646,0.0,,,2.7.10.2; 2.7.10.1; 2.7.11.1; 2.7.11.30; 2.7.11.1; 2.7.11.31,True,False
dorzolamide,CHEMBL218490,DORZOLAMIDE,DORZANT,4.0,1994.0,1.0,0.0,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,IAVUPMFITXYVAF-XPUUQOCRSA-N,324.45,0.61,6.0,2.0,1.0,0.0,,24061.0,5284549,1.0,,,,242.0,238.0,33.0,10.37,8.05,True,True,True,33.0,CHEMBL1075028; CHEMBL1649055; CHEMBL1697676; CHEMBL1871; CHEMBL1944499; CHEMBL205; CHEMBL2186; CHEMBL2326; CHEMBL261; CHEMBL281; CHEMBL2885; CHEMBL3025; CHEMBL3072; CHEMBL3097982; CHEMBL3242; CHEMBL3399914; CHEMBL3510; CHEMBL3594; CHEMBL3621035; CHEMBL3729; CHEMBL3745586; CHEMBL3912; CHEMBL3932; CHEMBL3969; CHEMBL4211; CHEMBL4789; CHEMBL5337; CHEMBL5631; CHEMBL5767; CHEMBL5931; CHEMBL5973; CHEMBL6068; CHEMBL6185,"Carbonic anhydrase 2; Carbonic anhydrase 9; Carbonic anhydrase 13; Carbonic anhydrase 4; Carbonic anhydrase 12; Carbonic anhydrase 14; Carbonic anhydrase 7; Carbonic anhydrase; Carbonic anhydrase 5A, mitochondrial; Carbonic anhydrase 5B, mitochondrial; Carbonic anhydrase 6; Carbonic anhydrase 1; Carbonic anhydrase 3; Carbonic anhydrase 15; Beta-carbonic anhydrase 1; Alpha carbonic anhydrase; PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE); Astrosclerin-3; Delta carbonic anhydrase; AGAP002992-PA; Carbonate dehydratase; Carbonic anhydrase, alpha family; Androgen receptor",P00918; Q16790; Q9D6N1; Q95323; P22748; O43570; Q9ULX7; P43166; P40881; P35218; Q9Y2D0; O24855; P23280; P00915; P07451; P53615; Q99N23; P9WPJ7; Q5AJ71; B5SU02; P9WPJ9; P96878; C0IX24; A6YCJ1; Q3I4V7; Q6FTL6; Q8N1Q1; Q5U9J1; Q5TU56; B2V8E3; Q31FD6; P10275; P15207,2.0,map00910  Nitrogen metabolism;map01100  Metabolic pathways;map00791  Atrazine degradation;map01120  Microbial metabolism in diverse environments; map00910  Nitrogen metabolism;map01100  Metabolic pathways,path:map00910;path:map01100;path:map00791;path:map01120; path:map00910;path:map01100,4.2.1.1; 4.2.1.69; 4.2.1.1,True,True
dosulepin,CHEMBL1492500,DOTHIEPIN,DOSULEPIN,2.0,,1.0,0.0,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,295.45,4.68,2.0,0.0,2.0,0.0,,29369112.0,5284550,2.0,INHIBITOR,Norepinephrine transporter inhibitor; Serotonin transporter inhibitor,CHEMBL222; CHEMBL228,17.0,17.0,16.0,8.0,5.82,True,True,True,16.0,CHEMBL1833; CHEMBL1916; CHEMBL1942; CHEMBL211; CHEMBL216; CHEMBL222; CHEMBL224; CHEMBL225; CHEMBL228; CHEMBL229; CHEMBL231; CHEMBL234; CHEMBL237; CHEMBL240; CHEMBL245; CHEMBL289,Sodium-dependent noradrenaline transporter; Sodium-dependent serotonin transporter; Cytochrome P450 2D6; Voltage-gated inwardly rectifying potassium channel KCNH2; Kappa-type opioid receptor; 5-hydroxytryptamine receptor 2C; Muscarinic acetylcholine receptor M1; Muscarinic acetylcholine receptor M3; Alpha-1A adrenergic receptor; Alpha-2B adrenergic receptor; Alpha-2C adrenergic receptor; D(3) dopamine receptor; Histamine H1 receptor; Muscarinic acetylcholine receptor M2; 5-hydroxytryptamine receptor 2A; 5-hydroxytryptamine receptor 2B,P23975; P31645; P10635; Q12809; P41145; P28335; P11229; P20309; P35348; P18089; P18825; P35462; P35367; P08172; P28223; P41595,0.0,,,1.14.14.-,True,False
dovitinib,CHEMBL4578973,,,,,0.0,0.0,CN1CCN(c2ccc3c(c2)N/C(=C2/C(=O)N=c4cccc(F)c4=C2N)N3)CC1,KCOYQXZDFIIGCY-CZIZESTLSA-N,392.44,0.55,6.0,3.0,2.0,0.0,,23876106.0,135398510,1.0,,,,1.0,1.0,1.0,8.1,8.1,True,True,True,1.0,CHEMBL3650,Fibroblast growth factor receptor 1,P11362,0.0,,,2.7.10.1,True,False
doxepin,CHEMBL1628227,DOXEPIN,DOXEPIN,4.0,1969.0,1.0,0.0,CN(C)CCC=C1c2ccccc2COc2ccccc21,ODQWQRRAPPTVAG-UHFFFAOYSA-N,279.38,3.96,2.0,0.0,2.0,0.0,,28054.0,3158,1.0,ANTAGONIST,Histamine H1 receptor antagonist,CHEMBL231,92.0,69.0,33.0,11.0,6.715,True,True,True,33.0,CHEMBL1821; CHEMBL1833; CHEMBL1850; CHEMBL1867; CHEMBL1916; CHEMBL1941; CHEMBL1942; CHEMBL2035; CHEMBL2056; CHEMBL211; CHEMBL214; CHEMBL216; CHEMBL217; CHEMBL219; CHEMBL222; CHEMBL223; CHEMBL224; CHEMBL225; CHEMBL228; CHEMBL229; CHEMBL231; CHEMBL234; CHEMBL237; CHEMBL240; CHEMBL245; CHEMBL273; CHEMBL287; CHEMBL2882; CHEMBL315; CHEMBL3155; CHEMBL319; CHEMBL3371; CHEMBL3426,Histamine H1 receptor; Alpha-1A adrenergic receptor; Histamine H2 receptor; 5-hydroxytryptamine receptor 1A; 5-hydroxytryptamine receptor 2A; 5-hydroxytryptamine receptor 2B; 5-hydroxytryptamine receptor 2C; 5-hydroxytryptamine receptor 6; Sodium-dependent serotonin transporter; Sigma non-opioid intracellular receptor 1; Alpha-1B adrenergic receptor; Alpha-1D adrenergic receptor; Alpha-2A adrenergic receptor; Alpha-2B adrenergic receptor; Alpha-2C adrenergic receptor; Sodium-dependent noradrenaline transporter; D(1A) dopamine receptor; D(3) dopamine receptor; Muscarinic acetylcholine receptor M1; Muscarinic acetylcholine receptor M2; Muscarinic acetylcholine receptor M3; Muscarinic acetylcholine receptor M4; Muscarinic acetylcholine receptor M5; Voltage-gated inwardly rectifying potassium channel KCNH2; 5-hydroxytryptamine receptor 7; D(4) dopamine receptor; D(1B) dopamine receptor; Kappa-type opioid receptor; D(2) dopamine receptor; 5-hydroxytryptamine receptor 5A,P35367; P43140; P47747; P19327; P28223; P41595; P28335; P50406; P31645; Q99720; P15823; P25100; P08913; P18089; P18825; P23975; P21728; P35462; P25021; P11229; P08172; P20309; P08173; P08912; Q12809; P34969; P21917; P21918; P41145; P35348; P14416; P47898; P08908,0.0,,,,True,False
doxercalciferol,CHEMBL1200810,DOXERCALCIFEROL,1-ALPHA-HYDROXYERGOCALCIFEROL,4.0,1999.0,1.0,0.0,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,HKXBNHCUPKIYDM-CGMHZMFXSA-N,412.66,6.61,2.0,2.0,0.0,1.0,,322422.0,5281107,1.0,AGONIST,Vitamin D receptor agonist,CHEMBL1977,1.0,1.0,1.0,6.02,6.02,True,True,True,1.0,CHEMBL1977,Vitamin D3 receptor,P11473,0.0,,,,True,False
doxifluridine,CHEMBL1130,DOXIFLURIDINE,5'-Deoxy-5-Fluorouridine (5'-Dfur),3.0,,0.0,0.0,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,ZWAOHEXOSAUJHY-ZIYNGMLESA-N,246.19,-1.69,6.0,3.0,1.0,0.0,,27598202.0,18343,3.0,DISRUPTING AGENT; INHIBITOR,DNA disrupting agent; RNA disrupting agent; Thymidylate synthase inhibitor,CHEMBL2311221; CHEMBL2311222; CHEMBL1952,1.0,0.0,0.0,,,True,True,True,3.0,CHEMBL1952; CHEMBL2311221; CHEMBL2311222,Thymidylate synthase,P04818,1.0,map00240  Pyrimidine metabolism;map00670  One carbon pool by folate;map01100  Metabolic pathways,path:map00240;path:map00670;path:map01100,2.1.1.45,True,True
doxofylline,CHEMBL1527608,DOXOFYLLINE,ABC 12/3,3.0,,0.0,0.0,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,HWXIGFIVGWUZAO-UHFFFAOYSA-N,266.26,-1.19,8.0,0.0,2.0,0.0,,37963.0,50942,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
doxycycline,CHEMBL1433,DOXYCYCLINE ANHYDROUS,ANHYDROUS DOXYCYCLINE,4.0,1967.0,1.0,0.0,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,JBIWCJUYHHGXTC-AKNGSSGZSA-N,444.44,-0.35,9.0,6.0,1.0,1.0,,66828.0,54671203,1.0,,,,1.0,0.0,0.0,,,True,True,True,,,,,,,,,False,False
doxylamine,CHEMBL1004,DOXYLAMINE,DOXILAMINA,4.0,1948.0,1.0,0.0,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,HCFDWZZGGLSKEP-UHFFFAOYSA-N,270.38,2.92,3.0,0.0,2.0,0.0,,30702275.0,3162,1.0,,,,1.0,1.0,1.0,5.22,5.22,True,True,True,1.0,CHEMBL211,Muscarinic acetylcholine receptor M2,P08172,0.0,,,,True,False
drofenine,CHEMBL442444,DROFENINE,CYCLOADIPHENINE,2.0,,0.0,0.0,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,AGJBLWCLQCKRJP-UHFFFAOYSA-N,317.47,4.24,3.0,0.0,1.0,0.0,,25124.0,3166,1.0,,,,7.0,7.0,7.0,8.11,6.66,True,True,True,7.0,CHEMBL211; CHEMBL214; CHEMBL216; CHEMBL229; CHEMBL234; CHEMBL238; CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2; Sodium-dependent dopamine transporter; 5-hydroxytryptamine receptor 1A; D(3) dopamine receptor; Muscarinic acetylcholine receptor M2; Muscarinic acetylcholine receptor M1; Alpha-1A adrenergic receptor,Q12809; Q01959; P08908; P35462; P08172; P11229; P35348,0.0,,,,True,False
droloxifene,CHEMBL487,DROLOXIFENE,3-HYDROXYTAMOXIFEN,3.0,,0.0,0.0,CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1,ZQZFYGIXNQKOAV-OCEACIFDSA-N,387.52,5.7,3.0,1.0,3.0,1.0,,30728607.0,3033767,1.0,MODULATOR,Estrogen receptor modulator,CHEMBL2093866,1.0,0.0,0.0,,,True,True,True,1.0,CHEMBL2093866,,,0.0,,,,True,False
dronedarone,CHEMBL184412,DRONEDARONE,DRONEDARONA,4.0,2009.0,1.0,0.0,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N,556.77,7.05,6.0,1.0,3.0,2.0,,110363.0,208898,1.0,,,,17.0,17.0,16.0,6.5,5.52,True,True,True,16.0,CHEMBL2056; CHEMBL206; CHEMBL208; CHEMBL211; CHEMBL214; CHEMBL216; CHEMBL222; CHEMBL228; CHEMBL229; CHEMBL233; CHEMBL234; CHEMBL2366456; CHEMBL238; CHEMBL240; CHEMBL256; CHEMBL3779755,"Voltage-gated inwardly rectifying potassium channel KCNH2; Voltage-dependent L-type calcium channel subunit alpha-1C; NACHT, LRR and PYD domains-containing protein 3; D(1A) dopamine receptor; Sodium-dependent dopamine transporter; Estrogen receptor; Sodium-dependent noradrenaline transporter; Sodium-dependent serotonin transporter; Mu-type opioid receptor; 5-hydroxytryptamine receptor 1A; D(3) dopamine receptor; Muscarinic acetylcholine receptor M2; Adenosine receptor A3; Progesterone receptor; Muscarinic acetylcholine receptor M1; Alpha-1A adrenergic receptor",Q12809; O35505; Q8R4B8; P21728; Q01959; P03372; P23975; P31645; P35372; P08908; P35462; P08172; P0DMS8; P06401; P11229; P35348,0.0,,,3.6.4.-,True,False
